TimeInterval,Latitude,Longitude,Speed
100.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
0.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
0.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
0.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
0.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
0.0,10.4829043,76.2314265,80
100.0,10.4829043,76.2314265,80
0.0,10.4829043,76.2314265,80
0.0,10.4829043,76.2314265,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4830225,76.2321781,80
0.0,10.4830225,76.2321781,80
100.0,10.4830225,76.2321781,80
0.0,10.4830225,76.2321781,80
0.0,10.4830225,76.2321781,80
100.0,10.4830225,76.2321781,80
0.0,10.4830225,76.2321781,80
0.0,10.4830225,76.2321781,80
100.0,10.4830225,76.2321781,80
0.0,10.4830225,76.2321781,80
0.0,10.4830225,76.2321781,80
100.0,10.4830225,76.2321781,80
0.0,10.4830225,76.2321781,80
0.0,10.4830225,76.2321781,80
100.0,10.4830225,76.2321781,80
0.0,10.4830225,76.2321781,80
0.0,10.4830225,76.2321781,80
100.0,10.4830225,76.2321781,80
0.0,10.4830225,76.2321781,80
0.0,10.4830225,76.2321781,80
100.0,10.4830225,76.2321781,80
0.0,10.4830225,76.2321781,80
0.0,10.4830225,76.2321781,80
100.0,10.4830225,76.2321781,80
0.0,10.4830225,76.2321781,80
100.0,10.4829985,76.2322662,80
0.0,10.4829985,76.2322662,80
100.0,10.4829985,76.2322662,80
0.0,10.4786817,76.2321603,80
100.0,10.4786817,76.2321603,80
0.0,10.4786817,76.2321603,80
0.0,10.4786817,76.2321603,80
100.0,10.4786817,76.2321603,80
0.0,10.4786817,76.2321603,80
0.0,10.4786817,76.2321603,80
100.0,10.4786817,76.2321603,80
0.0,10.4786817,76.2321603,80
0.0,10.4786817,76.2321603,80
100.0,10.4786817,76.2321603,80
0.0,10.4786817,76.2321603,80
0.0,10.4786817,76.2321603,80
100.0,10.4786817,76.2321603,80
0.0,10.4786817,76.2321603,80
0.0,10.4786817,76.2321603,80
100.0,10.4786817,76.2321603,80
0.0,10.4786817,76.2321603,80
0.0,10.4786817,76.2321603,80
100.0,10.4786817,76.2321603,80
0.0,10.4786817,76.2321603,80
0.0,10.4786817,76.2321603,80
100.0,10.4786817,76.2321603,80
0.0,10.4786817,76.2321603,80
100.0,10.4792404,76.2324486,80
0.0,10.4792404,76.2324486,80
100.0,10.4792404,76.2324486,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4828303,76.2328846,80
0.0,10.4828303,76.2328846,80
100.0,10.4814651,76.2340817,80
0.0,10.4814651,76.2340817,80
100.0,10.4814651,76.2340817,80
100.0,10.4815543,76.2340035,80
0.0,10.4815543,76.2340035,80
0.0,10.4815543,76.2340035,80
100.0,10.4815543,76.2340035,80
0.0,10.4815543,76.2340035,80
0.0,10.4815543,76.2340035,80
100.0,10.4815543,76.2340035,80
0.0,10.4815543,76.2340035,80
0.0,10.4815543,76.2340035,80
100.0,10.4815543,76.2340035,80
0.0,10.4815543,76.2340035,80
0.0,10.4815543,76.2340035,80
100.0,10.4815543,76.2340035,80
0.0,10.4815543,76.2340035,80
0.0,10.4815543,76.2340035,80
100.0,10.4815543,76.2340035,80
0.0,10.4815543,76.2340035,80
0.0,10.4815543,76.2340035,80
100.0,10.4815543,76.2340035,80
0.0,10.4815543,76.2340035,80
0.0,10.4815543,76.2340035,80
100.0,10.4815543,76.2340035,80
0.0,10.4815543,76.2340035,80
0.0,10.4815543,76.2340035,80
100.0,10.4815543,76.2340035,80
100.0,10.4821646,76.234254,80
0.0,10.4821646,76.234254,80
100.0,10.4822062,76.2341989,80
0.0,10.4822062,76.2341989,80
0.0,10.4822062,76.2341989,80
0.0,10.4822062,76.2341989,80
100.0,10.4822062,76.2341989,80
0.0,10.4822062,76.2341989,80
0.0,10.4822062,76.2341989,80
0.0,10.4822062,76.2341989,80
100.0,10.4822062,76.2341989,80
0.0,10.4822062,76.2341989,80
0.0,10.4822062,76.2341989,80
0.0,10.4822062,76.2341989,80
100.0,10.4822062,76.2341989,80
0.0,10.4822062,76.2341989,80
0.0,10.4822062,76.2341989,80
0.0,10.4822062,76.2341989,80
100.0,10.4822062,76.2341989,80
0.0,10.4822062,76.2341989,80
0.0,10.4822062,76.2341989,80
0.0,10.4822062,76.2341989,80
100.0,10.4822062,76.2341989,80
0.0,10.4822062,76.2341989,80
0.0,10.4822062,76.2341989,80
0.0,10.4822062,76.2341989,80
100.0,10.4822062,76.2341989,80
0.0,10.4822062,76.2341989,80
0.0,10.4822062,76.2341989,80
0.0,10.4822062,76.2341989,80
100.0,10.4822062,76.2341989,80
0.0,10.4822062,76.2341989,80
0.0,10.4822062,76.2341989,80
0.0,10.4822062,76.2341989,80
100.0,10.4822062,76.2341989,80
100.0,10.4822477,76.2341411,80
0.0,10.4822477,76.2341411,80
100.0,10.4822906,76.2340789,80
0.0,10.4822906,76.2340789,80
0.0,10.4822906,76.2340789,80
100.0,10.4822906,76.2340789,80
0.0,10.4822906,76.2340789,80
0.0,10.4822906,76.2340789,80
0.0,10.4822906,76.2340789,80
100.0,10.4822906,76.2340789,80
0.0,10.4822906,76.2340789,80
0.0,10.4822906,76.2340789,80
0.0,10.4822906,76.2340789,80
100.0,10.4822906,76.2340789,80
0.0,10.4822906,76.2340789,80
0.0,10.4822906,76.2340789,80
0.0,10.4822906,76.2340789,80
100.0,10.4822906,76.2340789,80
0.0,10.4822906,76.2340789,80
0.0,10.4822906,76.2340789,80
0.0,10.4822906,76.2340789,80
100.0,10.4822906,76.2340789,80
0.0,10.4822906,76.2340789,80
0.0,10.4822906,76.2340789,80
0.0,10.4822906,76.2340789,80
100.0,10.4822906,76.2340789,80
0.0,10.4822906,76.2340789,80
0.0,10.4822906,76.2340789,80
0.0,10.4822906,76.2340789,80
100.0,10.4822906,76.2340789,80
0.0,10.4822906,76.2340789,80
0.0,10.4822906,76.2340789,80
0.0,10.4822906,76.2340789,80
100.0,10.4822906,76.2340789,80
100.0,10.4823346,76.2340113,80
100.0,10.4823811,76.2339371,80
0.0,10.4823811,76.2339371,80
100.0,10.4823811,76.2339371,80
0.0,10.4823811,76.2339371,80
0.0,10.4823811,76.2339371,80
0.0,10.4823811,76.2339371,80
100.0,10.4823811,76.2339371,80
0.0,10.4823811,76.2339371,80
0.0,10.4823811,76.2339371,80
0.0,10.4823811,76.2339371,80
100.0,10.4823811,76.2339371,80
0.0,10.4823811,76.2339371,80
0.0,10.4823811,76.2339371,80
0.0,10.4823811,76.2339371,80
100.0,10.4823811,76.2339371,80
0.0,10.4823811,76.2339371,80
0.0,10.4823811,76.2339371,80
0.0,10.4823811,76.2339371,80
100.0,10.4823811,76.2339371,80
0.0,10.4823811,76.2339371,80
0.0,10.4823811,76.2339371,80
0.0,10.4823811,76.2339371,80
100.0,10.4823811,76.2339371,80
0.0,10.4823811,76.2339371,80
0.0,10.4823811,76.2339371,80
0.0,10.4823811,76.2339371,80
100.0,10.4823811,76.2339371,80
0.0,10.4823811,76.2339371,80
0.0,10.4823811,76.2339371,80
0.0,10.4823811,76.2339371,80
100.0,10.4823811,76.2339371,80
0.0,10.4823811,76.2339371,80
100.0,10.4824293,76.2338565,80
100.0,10.4824789,76.2337701,80
100.0,10.4824789,76.2337701,80
0.0,10.4824789,76.2337701,80
0.0,10.4824789,76.2337701,80
0.0,10.4824789,76.2337701,80
100.0,10.4824789,76.2337701,80
0.0,10.4824789,76.2337701,80
0.0,10.4824789,76.2337701,80
0.0,10.4824789,76.2337701,80
100.0,10.4824789,76.2337701,80
0.0,10.4824789,76.2337701,80
0.0,10.4824789,76.2337701,80
0.0,10.4824789,76.2337701,80
100.0,10.4824789,76.2337701,80
0.0,10.4824789,76.2337701,80
0.0,10.4824789,76.2337701,80
0.0,10.4824789,76.2337701,80
100.0,10.4824789,76.2337701,80
0.0,10.4824789,76.2337701,80
0.0,10.4824789,76.2337701,80
0.0,10.4824789,76.2337701,80
100.0,10.4824789,76.2337701,80
0.0,10.4824789,76.2337701,80
0.0,10.4824789,76.2337701,80
0.0,10.4824789,76.2337701,80
100.0,10.4824789,76.2337701,80
0.0,10.4824789,76.2337701,80
0.0,10.4824789,76.2337701,80
0.0,10.4824789,76.2337701,80
100.0,10.4824789,76.2337701,80
0.0,10.4824789,76.2337701,80
100.0,10.4825291,76.2336791,80
200.0,10.482579,76.2335853,80
0.0,10.482579,76.2335853,80
0.0,10.482579,76.2335853,80
0.0,10.482579,76.2335853,80
100.0,10.482579,76.2335853,80
0.0,10.482579,76.2335853,80
0.0,10.482579,76.2335853,80
0.0,10.482579,76.2335853,80
100.0,10.482579,76.2335853,80
0.0,10.482579,76.2335853,80
0.0,10.482579,76.2335853,80
0.0,10.482579,76.2335853,80
100.0,10.482579,76.2335853,80
0.0,10.482579,76.2335853,80
0.0,10.482579,76.2335853,80
0.0,10.482579,76.2335853,80
100.0,10.482579,76.2335853,80
0.0,10.482579,76.2335853,80
0.0,10.482579,76.2335853,80
0.0,10.482579,76.2335853,80
100.0,10.482579,76.2335853,80
0.0,10.482579,76.2335853,80
0.0,10.482579,76.2335853,80
0.0,10.482579,76.2335853,80
100.0,10.482579,76.2335853,80
0.0,10.482579,76.2335853,80
0.0,10.482579,76.2335853,80
0.0,10.482579,76.2335853,80
100.0,10.482579,76.2335853,80
100.0,10.4826278,76.2334904,80
200.0,10.4826747,76.2333964,80
0.0,10.4826747,76.2333964,80
0.0,10.4826747,76.2333964,80
100.0,10.4826747,76.2333964,80
0.0,10.4826747,76.2333964,80
0.0,10.4826747,76.2333964,80
100.0,10.4826747,76.2333964,80
0.0,10.4826747,76.2333964,80
0.0,10.4826747,76.2333964,80
0.0,10.4826747,76.2333964,80
0.0,10.4826747,76.2333964,80
100.0,10.4826747,76.2333964,80
0.0,10.4826747,76.2333964,80
0.0,10.4826747,76.2333964,80
0.0,10.4826747,76.2333964,80
100.0,10.4826747,76.2333964,80
0.0,10.4826747,76.2333964,80
0.0,10.4826747,76.2333964,80
0.0,10.4826747,76.2333964,80
100.0,10.4826747,76.2333964,80
0.0,10.4826747,76.2333964,80
0.0,10.4826747,76.2333964,80
0.0,10.4826747,76.2333964,80
100.0,10.4826747,76.2333964,80
0.0,10.4826747,76.2333964,80
0.0,10.4826747,76.2333964,80
0.0,10.4826747,76.2333964,80
100.0,10.4826747,76.2333964,80
0.0,10.4826747,76.2333964,80
300.0,10.4827598,76.2332183,80
0.0,10.4827598,76.2332183,80
0.0,10.4827598,76.2332183,80
100.0,10.4827598,76.2332183,80
0.0,10.4827598,76.2332183,80
0.0,10.4827598,76.2332183,80
0.0,10.4827598,76.2332183,80
100.0,10.4827598,76.2332183,80
0.0,10.4827598,76.2332183,80
0.0,10.4827598,76.2332183,80
0.0,10.4827598,76.2332183,80
100.0,10.4827598,76.2332183,80
0.0,10.4827598,76.2332183,80
0.0,10.4827598,76.2332183,80
0.0,10.4827598,76.2332183,80
100.0,10.4827598,76.2332183,80
0.0,10.4827598,76.2332183,80
0.0,10.4827598,76.2332183,80
0.0,10.4827598,76.2332183,80
100.0,10.4827598,76.2332183,80
0.0,10.4827598,76.2332183,80
0.0,10.4827598,76.2332183,80
0.0,10.4827598,76.2332183,80
100.0,10.4827598,76.2332183,80
0.0,10.4827598,76.2332183,80
0.0,10.4827598,76.2332183,80
0.0,10.4827598,76.2332183,80
100.0,10.4827598,76.2332183,80
0.0,10.4827598,76.2332183,80
300.0,10.4828306,76.2330614,80
0.0,10.4828306,76.2330614,80
0.0,10.4828306,76.2330614,80
100.0,10.4828306,76.2330614,80
0.0,10.4828306,76.2330614,80
0.0,10.4828306,76.2330614,80
0.0,10.4828306,76.2330614,80
100.0,10.4828306,76.2330614,80
0.0,10.4828306,76.2330614,80
0.0,10.4828306,76.2330614,80
0.0,10.4828306,76.2330614,80
100.0,10.4828306,76.2330614,80
0.0,10.4828306,76.2330614,80
0.0,10.4828306,76.2330614,80
0.0,10.4828306,76.2330614,80
100.0,10.4828306,76.2330614,80
0.0,10.4828306,76.2330614,80
0.0,10.4828306,76.2330614,80
0.0,10.4828306,76.2330614,80
100.0,10.4828306,76.2330614,80
0.0,10.4828306,76.2330614,80
0.0,10.4828306,76.2330614,80
0.0,10.4828306,76.2330614,80
100.0,10.4828306,76.2330614,80
0.0,10.4828306,76.2330614,80
0.0,10.4828306,76.2330614,80
0.0,10.4828306,76.2330614,80
100.0,10.4828306,76.2330614,80
0.0,10.4828306,76.2330614,80
300.0,10.4830917,76.2338117,80
0.0,10.4830917,76.2338117,80
0.0,10.4830917,76.2338117,80
0.0,10.4830917,76.2338117,80
100.0,10.4830917,76.2338117,80
0.0,10.4830917,76.2338117,80
0.0,10.4830917,76.2338117,80
100.0,10.4830917,76.2338117,80
0.0,10.4830917,76.2338117,80
0.0,10.4830917,76.2338117,80
0.0,10.4830917,76.2338117,80
100.0,10.4830917,76.2338117,80
0.0,10.4830917,76.2338117,80
0.0,10.4830917,76.2338117,80
0.0,10.4830917,76.2338117,80
100.0,10.4830917,76.2338117,80
0.0,10.4830917,76.2338117,80
0.0,10.4830917,76.2338117,80
0.0,10.4830917,76.2338117,80
100.0,10.4830917,76.2338117,80
0.0,10.4830917,76.2338117,80
0.0,10.4830917,76.2338117,80
0.0,10.4830917,76.2338117,80
100.0,10.4830917,76.2338117,80
0.0,10.4830917,76.2338117,80
0.0,10.4830917,76.2338117,80
0.0,10.4830917,76.2338117,80
100.0,10.4830917,76.2338117,80
0.0,10.4830917,76.2338117,80
300.0,10.4808235,76.2321522,80
200.0,10.4808298,76.2321441,80
600.0,10.4808321,76.2321356,80
0.0,10.4808321,76.2321356,80
100.0,10.4808321,76.2321356,80
0.0,10.4808321,76.2321356,80
100.0,10.4808321,76.2321356,80
100.0,10.4808321,76.2321356,80
0.0,10.4808321,76.2321356,80
100.0,10.4808321,76.2321356,80
100.0,10.4808321,76.2321356,80
100.0,10.4808321,76.2321356,80
0.0,10.4808321,76.2321356,80
100.0,10.4808321,76.2321356,80
100.0,10.4808321,76.2321356,80
100.0,10.4808321,76.2321356,80
100.0,10.4808321,76.2321356,80
100.0,10.4808321,76.2321356,80
400.0,10.4808321,76.2321356,80
100.0,10.4808321,76.2321356,80
100.0,10.4808321,76.2321356,80
0.0,10.4808321,76.2321356,80
100.0,10.4808321,76.2321356,80
0.0,10.4808321,76.2321356,80
100.0,10.4808321,76.2321356,80
0.0,10.4808321,76.2321356,80
0.0,10.4808321,76.2321356,80
0.0,10.4808321,76.2321356,80
100.0,10.4808321,76.2321356,80
0.0,10.4808321,76.2321356,80
0.0,10.4808321,76.2321356,80
0.0,10.4808316,76.2321354,80
100.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
100.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
100.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
100.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
100.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
100.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
100.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
100.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
100.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
100.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
100.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
100.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
100.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
0.0,10.4808316,76.2321354,80
100.0,10.4807316,76.2321964,80
0.0,10.4807316,76.2321964,80
0.0,10.4807299,76.2321975,80
100.0,10.4807299,76.2321975,80
0.0,10.4807299,76.2321975,80
0.0,10.4807299,76.2321975,80
100.0,10.4807295,76.2321969,80
0.0,10.4807295,76.2321969,80
0.0,10.4807295,76.2321969,80
0.0,10.4807295,76.2321969,80
0.0,10.480728,76.2321979,80
100.0,10.480728,76.2321979,80
0.0,10.480728,76.2321979,80
0.0,10.480728,76.2321979,80
100.0,10.4807271,76.2321985,80
0.0,10.4807271,76.2321985,80
0.0,10.4807271,76.2321985,80
100.0,10.4807266,76.2321983,80
0.0,10.4807266,76.2321983,80
0.0,10.4807266,76.2321983,80
100.0,10.4807258,76.2321981,80
0.0,10.4807258,76.2321981,80
0.0,10.4807258,76.2321981,80
100.0,10.4807251,76.2321981,80
0.0,10.4807251,76.2321981,80
0.0,10.4807251,76.2321981,80
100.0,10.4807245,76.232198,80
0.0,10.4807245,76.232198,80
0.0,10.4807245,76.232198,80
100.0,10.4807231,76.2322011,80
0.0,10.4807231,76.2322011,80
200.0,10.4807164,76.2322131,80
0.0,10.4807164,76.2322131,80
100.0,10.4807135,76.2322174,80
0.0,10.4807135,76.2322174,80
100.0,10.4807116,76.2322204,80
0.0,10.4807116,76.2322204,80
0.0,10.4807116,76.2322204,80
100.0,10.4807062,76.2322268,80
300.0,10.4806911,76.2322445,80
500.0,10.4807059,76.2322061,80
200.0,10.4807072,76.232204,80
0.0,10.4807072,76.232204,80
100.0,10.4807075,76.2322037,80
300.0,10.4807089,76.232205,80
100.0,10.4807107,76.2322056,80
300.0,10.4807375,76.2321744,80
100.0,10.4807369,76.2321736,80
200.0,10.4807365,76.2321733,80
100.0,10.4807361,76.2321723,80
500.0,10.4807297,76.2321797,80
300.0,10.4807273,76.2321834,80
100.0,10.4807244,76.232188,80
500.0,10.4807229,76.2321923,80
300.0,10.4807201,76.2321982,80
300.0,10.4807186,76.232202,80
0.0,10.4807186,76.232202,80
100.0,10.4807186,76.232202,80
100.0,10.4807186,76.232202,80
100.0,10.4807186,76.232202,80
0.0,10.4807186,76.232202,80
100.0,10.4807186,76.232202,80
0.0,10.4807186,76.232202,80
100.0,10.4807186,76.232202,80
100.0,10.4807186,76.232202,80
100.0,10.4807186,76.232202,80
100.0,10.4807186,76.232202,80
100.0,10.4807186,76.232202,80
0.0,10.4807186,76.232202,80
200.0,10.4807186,76.232202,80
300.0,10.4807186,76.2322059,80
0.0,10.4807186,76.2322059,80
0.0,10.4807186,76.2322059,80
100.0,10.4807186,76.2322059,80
0.0,10.4807186,76.2322059,80
400.0,10.4807127,76.2322253,80
100.0,10.4807127,76.2322253,80
0.0,10.4807127,76.2322253,80
0.0,10.4807127,76.2322253,80
0.0,10.4807127,76.2322253,80
100.0,10.4807127,76.2322253,80
0.0,10.4807127,76.2322253,80
0.0,10.4807127,76.2322253,80
0.0,10.4807127,76.2322253,80
100.0,10.4807127,76.2322253,80
0.0,10.4807127,76.2322253,80
0.0,10.4807127,76.2322253,80
0.0,10.4807127,76.2322253,80
100.0,10.4807127,76.2322253,80
0.0,10.4807127,76.2322253,80
0.0,10.4807127,76.2322253,80
0.0,10.4807127,76.2322253,80
100.0,10.4807127,76.2322253,80
0.0,10.4807127,76.2322253,80
0.0,10.4807127,76.2322253,80
0.0,10.4807127,76.2322253,80
100.0,10.4807127,76.2322253,80
0.0,10.4807127,76.2322253,80
500.0,10.4807099,76.2322348,80
0.0,10.4807099,76.2322348,80
0.0,10.4807099,76.2322348,80
100.0,10.4807099,76.2322348,80
0.0,10.4807099,76.2322348,80
0.0,10.4807099,76.2322348,80
0.0,10.4807099,76.2322348,80
100.0,10.4807099,76.2322348,80
0.0,10.4807099,76.2322348,80
0.0,10.4807099,76.2322348,80
0.0,10.4807099,76.2322348,80
100.0,10.4807099,76.2322348,80
0.0,10.4807099,76.2322348,80
0.0,10.4807099,76.2322348,80
0.0,10.4807099,76.2322348,80
100.0,10.4807099,76.2322348,80
0.0,10.4807099,76.2322348,80
0.0,10.4807099,76.2322348,80
0.0,10.4807099,76.2322348,80
100.0,10.4807099,76.2322348,80
0.0,10.4807099,76.2322348,80
0.0,10.4807099,76.2322348,80
500.0,10.4807078,76.232242,80
0.0,10.4807078,76.232242,80
600.0,10.4807342,76.2321767,80
500.0,10.4807274,76.2321806,80
200.0,10.4807203,76.2321965,80
300.0,10.4807147,76.2322038,80
800.0,10.4807076,76.2322113,80
0.0,10.4807076,76.2322113,80
600.0,10.4807086,76.2322196,80
300.0,10.4807079,76.2322214,80
600.0,10.4807058,76.2322215,80
300.0,10.4807099,76.2322132,80
300.0,10.4807152,76.2322026,80
700.0,10.4807157,76.2321985,80
300.0,10.4807151,76.2321994,80
900.0,10.4807215,76.2321886,80
300.0,10.4807228,76.2321902,80
700.0,10.4807234,76.2321943,80
600.0,10.4807192,76.2322019,80
700.0,10.4807219,76.2321948,80
300.0,10.4807186,76.2322049,80
400.0,10.48072,76.2321993,80
700.0,10.4807198,76.2321991,80
800.0,10.4807192,76.2322007,80
700.0,10.4807193,76.2322015,80
0.0,10.4807193,76.2322015,80
700.0,10.4807198,76.2322014,80
0.0,10.4807198,76.2322014,80
0.0,10.4807198,76.2322014,80
0.0,10.4807198,76.2322014,80
100.0,10.4807198,76.2322014,80
0.0,10.4807198,76.2322014,80
0.0,10.4807198,76.2322014,80
0.0,10.4807198,76.2322014,80
100.0,10.4807198,76.2322014,80
0.0,10.4807198,76.2322014,80
0.0,10.4807198,76.2322014,80
1000.0,10.4807207,76.2322007,80
0.0,10.4807207,76.2322007,80
800.0,10.4807205,76.2322002,80
0.0,10.4807205,76.2322002,80
0.0,10.4807205,76.2322002,80
0.0,10.4807205,76.2322002,80
100.0,10.4807205,76.2322002,80
0.0,10.4807205,76.2322002,80
700.0,10.4807206,76.2321993,80
0.0,10.4807206,76.2321993,80
100.0,10.4807206,76.2321993,80
0.0,10.4807206,76.2321993,80
0.0,10.4807206,76.2321993,80
0.0,10.4807206,76.2321993,80
100.0,10.4807206,76.2321993,80
0.0,10.4807206,76.2321993,80
0.0,10.4807206,76.2321993,80
0.0,10.4807206,76.2321993,80
100.0,10.4807206,76.2321993,80
0.0,10.4807206,76.2321993,80
800.0,10.4807206,76.232199,80
0.0,10.4807206,76.232199,80
0.0,10.4807206,76.232199,80
0.0,10.4807206,76.232199,80
100.0,10.4807206,76.232199,80
0.0,10.4807206,76.232199,80
0.0,10.4807206,76.232199,80
0.0,10.4807206,76.232199,80
100.0,10.4807206,76.232199,80
0.0,10.4807206,76.232199,80
400.0,10.4807206,76.2321989,80
400.0,10.4807205,76.2321988,80
0.0,10.4807205,76.2321988,80
0.0,10.4807205,76.2321988,80
0.0,10.4807205,76.2321988,80
100.0,10.4807205,76.2321988,80
0.0,10.4807205,76.2321988,80
0.0,10.4807205,76.2321988,80
0.0,10.4807205,76.2321988,80
100.0,10.4807205,76.2321988,80
0.0,10.4807205,76.2321988,80
700.0,10.4807205,76.2321987,80
100.0,10.4807205,76.2321987,80
0.0,10.4807205,76.2321987,80
0.0,10.4807205,76.2321987,80
0.0,10.4807205,76.2321987,80
100.0,10.4807205,76.2321987,80
0.0,10.4807205,76.2321987,80
0.0,10.4807205,76.2321987,80
0.0,10.4807205,76.2321987,80
100.0,10.4807205,76.2321987,80
0.0,10.4807205,76.2321987,80
800.0,10.4807117,76.2322076,80
1000.0,10.4807128,76.2322083,80
0.0,10.4807128,76.2322083,80
0.0,10.4807128,76.2322083,80
100.0,10.4807128,76.2322083,80
0.0,10.4807128,76.2322083,80
100.0,10.4807128,76.2322083,80
100.0,10.4807128,76.2322083,80
0.0,10.4807128,76.2322083,80
100.0,10.4807128,76.2322083,80
